SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
238,1399.3,2733,10,protocol,7.5,320,318,0.99375,100,89,0.89,0.742857,0.378571,0.248438,0.19875,0.148598,0.124219,0.124219,0.124219,0.124219,21.9768
239,1398.27,2731,10,protocol,7.5,320,309,0.965625,100,90,0.9,0.753571,0.367857,0.241406,0.193125,0.144393,0.120703,0.120703,0.120703,0.120703,21.6131
240,1371.65,2679,10,protocol,7.5,320,348,1.0875,100,90,0.9,0.785714,0.414286,0.271875,0.2175,0.162617,0.135937,0.135937,0.135937,0.135937,21.2564
241,1381.38,2698,10,protocol,7.5,320,318,0.99375,100,90,0.9,0.732143,0.378571,0.248438,0.19875,0.148598,0.124219,0.124219,0.124219,0.124219,20.905
242,1390.59,2716,10,protocol,7.5,320,321,1.00313,100,90,0.9,0.735714,0.382143,0.250781,0.200625,0.15,0.125391,0.125391,0.125391,0.125391,20.5592
243,1387.52,2710,10,protocol,7.5,320,345,1.07812,100,90,0.9,0.782143,0.410714,0.269531,0.215625,0.161215,0.134766,0.134766,0.134766,0.134766,20.2191
244,1400.83,2736,10,protocol,7.5,320,335,1.04688,100,90,0.9,0.771429,0.39881,0.261719,0.209375,0.156542,0.130859,0.130859,0.130859,0.130859,19.8826
245,1394.69,2724,10,protocol,7.5,320,340,1.0625,100,90,0.9,0.792857,0.404762,0.265625,0.2125,0.158879,0.132812,0.132812,0.132812,0.132812,19.5521
246,1396.74,2728,10,protocol,7.5,320,316,0.9875,100,90,0.9,0.760714,0.37619,0.246875,0.1975,0.147664,0.123438,0.123438,0.123438,0.123438,19.2261
247,1399.81,2734,10,protocol,7.5,320,305,0.953125,100,90,0.9,0.717857,0.363095,0.238281,0.190625,0.142523,0.119141,0.119141,0.119141,0.119141,18.9043
248,1409.02,2752,10,protocol,7.5,320,316,0.9875,100,88,0.88,0.721429,0.37619,0.246875,0.1975,0.147664,0.123438,0.123438,0.123438,0.123438,18.5868
249,1391.62,2718,10,protocol,7.5,320,327,1.02188,100,89,0.89,0.746429,0.389286,0.255469,0.204375,0.152804,0.127734,0.127734,0.127734,0.127734,18.2755
250,1387.52,2710,10,protocol,7.5,320,317,0.990625,100,90,0.9,0.725,0.377381,0.247656,0.198125,0.148131,0.123828,0.123828,0.123828,0.123828,17.9677
251,1384.45,2704,10,protocol,7.5,320,303,0.946875,100,89,0.89,0.689286,0.360714,0.236719,0.189375,0.141589,0.118359,0.118359,0.118359,0.118359,17.6649
252,1391.1,2717,10,protocol,7.5,320,328,1.025,100,89,0.89,0.746429,0.390476,0.25625,0.205,0.153271,0.128125,0.128125,0.128125,0.128125,17.3669
253,1409.54,2753,10,protocol,7.5,320,311,0.971875,100,89,0.89,0.721429,0.370238,0.242969,0.194375,0.145327,0.121484,0.121484,0.121484,0.121484,17.0722
254,1373.7,2683,10,protocol,7.5,320,331,1.03438,100,90,0.9,0.757143,0.394048,0.258594,0.206875,0.154673,0.129297,0.129297,0.129297,0.129297,16.7829
255,1406.98,2748,10,protocol,7.5,320,313,0.978125,100,89,0.89,0.721429,0.372619,0.244531,0.195625,0.146262,0.122266,0.122266,0.122266,0.122266,16.4967
256,1386.5,2708,10,protocol,7.5,320,325,1.01562,100,90,0.9,0.764286,0.386905,0.253906,0.203125,0.151869,0.126953,0.126953,0.126953,0.126953,16.2157
257,1397.25,2729,10,protocol,7.5,320,324,1.0125,100,90,0.9,0.767857,0.385714,0.253125,0.2025,0.151402,0.126562,0.126562,0.126562,0.126562,15.9375
258,1378.82,2693,10,protocol,7.5,320,324,1.0125,100,89,0.89,0.735714,0.385714,0.253125,0.2025,0.151402,0.126562,0.126562,0.126562,0.126562,15.6645
259,1405.95,2746,10,protocol,7.5,320,327,1.02188,100,88,0.88,0.746429,0.389286,0.255469,0.204375,0.152804,0.127734,0.127734,0.127734,0.127734,15.3936
260,1356.8,2650,10,protocol,7.5,320,332,1.0375,100,90,0.9,0.75,0.395238,0.259375,0.2075,0.15514,0.129688,0.129688,0.129688,0.129688,15.1279
261,1374.21,2684,10,protocol,7.5,320,325,1.01562,100,90,0.9,0.739286,0.386905,0.253906,0.203125,0.151869,0.126953,0.126953,0.126953,0.126953,14.8654
262,1403.39,2741,10,protocol,7.5,320,328,1.025,100,90,0.9,0.746429,0.390476,0.25625,0.205,0.153271,0.128125,0.128125,0.128125,0.128125,14.6051
263,1393.15,2721,10,protocol,7.5,320,330,1.03125,100,89,0.89,0.746429,0.392857,0.257812,0.20625,0.154206,0.128906,0.128906,0.128906,0.128906,14.3489
264,1384.45,2704,10,protocol,7.5,320,346,1.08125,100,89,0.89,0.771429,0.411905,0.270313,0.21625,0.161682,0.135156,0.135156,0.135156,0.135156,14.0969
265,1398.27,2731,10,protocol,7.5,320,329,1.02812,100,90,0.9,0.742857,0.391667,0.257031,0.205625,0.153738,0.128516,0.128516,0.128516,0.128516,13.8473
266,1383.42,2702,10,protocol,7.5,320,338,1.05625,100,88,0.88,0.760714,0.402381,0.264062,0.21125,0.157944,0.132031,0.132031,0.132031,0.132031,13.6015
267,1391.62,2718,10,protocol,7.5,320,349,1.09062,100,88,0.88,0.807143,0.415476,0.272656,0.218125,0.163084,0.136328,0.136328,0.136328,0.136328,13.3584
